"","1","2","3","4","5","file.locations","file.name","Comments"
"3352","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3908.jpg",NA
"3353","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3909.jpg",NA
"3354","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3910.jpg",NA
"3355","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3911.jpg",NA
"3356","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3912.jpg",NA
"3357","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3913.jpg",NA
"3358","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3914.jpg",NA
"3359","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3915.jpg",NA
"3360","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3916.jpg",NA
"3361","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3917.jpg",NA
"3362","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3918.jpg",NA
"3363","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3919.jpg",NA
"3364","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3920.jpg",NA
"3365","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3921.jpg",NA
"3366","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3922.jpg",NA
"3367","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3923.jpg",NA
"3368","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3924.jpg",NA
"3369","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3925.jpg",NA
"3370","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3926.jpg",NA
"3371","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3928.jpg",NA
"3372","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3929.jpg",NA
"3373","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3930.jpg",NA
"3374","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3931.jpg",NA
"3375","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3932.jpg",NA
"3376","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3934.jpg",NA
"3377","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3938.jpg",NA
"3378","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3939.jpg",NA
"3379","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3940.jpg",NA
"3380","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3941.jpg",NA
"3381","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3942.jpg",NA
"3382","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3943.jpg",NA
"3383","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3944.jpg",NA
"3384","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3945.jpg",NA
"3385","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3946.jpg",NA
"3386","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170315-upward-DSC_3947.jpg",NA
"3387","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3978.jpg",NA
"3388","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3979.jpg",NA
"3389","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3980.jpg",NA
"3390","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3981.jpg",NA
"3391","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3982.jpg",NA
"3392","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3983.jpg",NA
"3393","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3984.jpg",NA
"3394","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3985.jpg",NA
"3395","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3986.jpg",NA
"3396","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3987.jpg",NA
"3397","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3988.jpg",NA
"3398","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3989.jpg",NA
"3399","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3990.jpg",NA
"3400","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3991.jpg",NA
"3401","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3992.jpg",NA
"3402","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3993.jpg",NA
"3403","upward","dhp","Nikon-D700","1of1","ae29ef6f952511ef9016fab7d11a3035","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images","D:/Tern images/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/upward_dhp_Nikon-D700_1of1_ae29ef6f952511ef9016fab7d11a3035/data/images/wrra-lai-core1ha-20170822-upward-DSC3994.jpg",NA
